"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_C240";"Expense_D240";"Expense_Q240"
"6210";"Italy";"ULTIBRO CO-MKT";2017-08-01;107460;101578,72;19800;0;0;0;0;0;0;0
"6211";"Italy";"ULTIBRO CO-MKT";2017-09-01;188269,92;181285,9;34689,6;0;0;0;0;0;0;0
"6212";"Italy";"ULTIBRO CO-MKT";2017-10-01;232113,6;224762;42768;0;0;0;0;0;0;0
"6213";"Italy";"ULTIBRO CO-MKT";2017-11-01;180532,8;176499,35;33264;0;0;0;0;0;0;0
"6214";"Italy";"ULTIBRO CO-MKT";2017-12-01;215027,46;185602,36;39619,8;0;0;0;0;0;0;0
"6215";"Italy";"ULTIBRO CO-MKT";2018-01-01;197010;189707,07;36300;0;0;0;0;0;0;0
"6216";"Italy";"ULTIBRO CO-MKT";2018-02-01;328123,26;321550,56;58429,8;0;0;0;0;0;0;0
"6217";"Italy";"ULTIBRO CO-MKT";2018-03-01;245128,04;237825,04;44139,7;0;0;0;0;0;0;0
"6218";"Italy";"ULTIBRO CO-MKT";2018-04-01;182682;176474,45;33660;0;0;0;0;0;0;0
"6219";"Italy";"ULTIBRO CO-MKT";2018-05-01;180532,8;173229,8;33264;0;0;0;0;0;0;0
"6220";"Italy";"ULTIBRO CO-MKT";2018-06-01;188055;156981,15;34650;0;0;0;0;0;0;0
"6221";"Italy";"ULTIBRO CO-MKT";2018-07-01;337010,08;329707,08;60064,4;0;0;0;0;0;0;0
"6222";"Italy";"ULTIBRO CO-MKT";2018-08-01;152593,2;146750,8;28116;0;0;0;0;0;0;0
"6223";"Italy";"ULTIBRO CO-MKT";2018-09-01;161190;154617,3;29700;0;0;0;0;0;0;0
"6224";"Italy";"ULTIBRO CO-MKT";2018-10-01;179780,58;172112,43;33125,4;0;0;0;0;0;0;0
"6225";"Italy";"ULTIBRO CO-MKT";2018-11-01;180532,8;173594,95;33264;0;0;0;0;0;0;0
"6226";"Italy";"ULTIBRO CO-MKT";2018-12-01;179529,84;139952,22;33079,2;0;0;0;0;0;0;0
"6227";"Italy";"ULTIBRO CO-MKT";2019-01-01;188413,2;177363,2;34716;0;0;0;0;0;0;0
"6228";"Italy";"ULTIBRO CO-MKT";2019-02-01;271015,44;261070,44;48919,2;0;0;0;0;0;0;0
"6229";"Italy";"ULTIBRO CO-MKT";2019-03-01;701373,51;151032,79;29762,7;846999,72;0;0;0;0;0;0
"6230";"Italy";"ULTIBRO CO-MKT";2019-04-01;171219,6;161274,6;31548;165142,1;0;0;0;0;0;0
"6231";"Italy";"ULTIBRO CO-MKT";2019-05-01;NA;NA;NA;NA;0;0;0;0;0;0
"6232";"Italy";"ULTIBRO CO-MKT";2019-06-01;NA;NA;NA;NA;0;0;0;0;0;0
"6233";"Italy";"ULTIBRO CO-MKT";2019-07-01;NA;NA;NA;NA;0;0;0;0;0;0
"6234";"Italy";"ULTIBRO CO-MKT";2019-08-01;NA;NA;NA;NA;0;0;0;0;0;0
"6235";"Italy";"ULTIBRO CO-MKT";2019-09-01;NA;NA;NA;NA;0;0;0;0;0;0
"6236";"Italy";"ULTIBRO CO-MKT";2019-10-01;NA;NA;NA;NA;0;0;0;0;0;0
"6237";"Italy";"ULTIBRO CO-MKT";2019-11-01;NA;NA;NA;NA;0;0;0;0;0;0
"6238";"Italy";"ULTIBRO CO-MKT";2019-12-01;NA;NA;NA;NA;0;0;0;0;0;0
"6239";"Italy";"ULTIBRO CO-MKT";2020-01-01;NA;NA;NA;NA;0;0;0;0;0;0
"6240";"Italy";"ULTIBRO CO-MKT";2020-02-01;NA;NA;NA;NA;0;0;0;0;0;0
"6241";"Italy";"ULTIBRO CO-MKT";2020-03-01;NA;NA;NA;NA;0;0;0;0;0;0
"6242";"Italy";"ULTIBRO CO-MKT";2020-04-01;NA;NA;NA;NA;0;0;0;0;0;0
"6243";"Italy";"ULTIBRO CO-MKT";2020-05-01;NA;NA;NA;NA;0;0;0;0;0;0
"6244";"Italy";"ULTIBRO CO-MKT";2020-06-01;NA;NA;NA;NA;0;0;0;0;0;0
"6245";"Italy";"ULTIBRO CO-MKT";2020-07-01;NA;NA;NA;NA;0;0;0;0;0;0
"6246";"Italy";"ULTIBRO CO-MKT";2020-08-01;NA;NA;NA;NA;0;0;0;0;0;0
"6247";"Italy";"ULTIBRO CO-MKT";2020-09-01;NA;NA;NA;NA;0;0;0;0;0;0
"6248";"Italy";"ULTIBRO CO-MKT";2020-10-01;NA;NA;NA;NA;0;0;0;0;0;0
"6249";"Italy";"ULTIBRO CO-MKT";2020-11-01;NA;NA;NA;NA;0;0;0;0;0;0
"6250";"Italy";"ULTIBRO CO-MKT";2020-12-01;NA;NA;NA;NA;0;0;0;0;0;0
"6251";"Italy";"ULTIBRO CO-MKT";2021-01-01;NA;NA;NA;NA;0;0;0;0;0;0
"6252";"Italy";"ULTIBRO CO-MKT";2021-02-01;NA;NA;NA;NA;0;0;0;0;0;0
"6253";"Italy";"ULTIBRO CO-MKT";2021-03-01;NA;NA;NA;NA;0;0;0;0;0;0
"6254";"Italy";"ULTIBRO CO-MKT";2021-04-01;NA;NA;NA;NA;0;0;0;0;0;0
"6255";"Italy";"ULTIBRO CO-MKT";2021-05-01;NA;NA;NA;NA;0;0;0;0;0;0
"6256";"Italy";"ULTIBRO CO-MKT";2021-06-01;NA;NA;NA;NA;0;0;0;0;0;0
"6257";"Italy";"ULTIBRO CO-MKT";2021-07-01;NA;NA;NA;NA;0;0;0;0;0;0
"6258";"Italy";"ULTIBRO CO-MKT";2021-08-01;NA;NA;NA;NA;0;0;0;0;0;0
"6259";"Italy";"ULTIBRO CO-MKT";2021-09-01;NA;NA;NA;NA;0;0;0;0;0;0
"6260";"Italy";"ULTIBRO CO-MKT";2021-10-01;NA;NA;NA;NA;0;0;0;0;0;0
"6261";"Italy";"ULTIBRO CO-MKT";2021-11-01;NA;NA;NA;NA;0;0;0;0;0;0
"6262";"Italy";"ULTIBRO CO-MKT";2021-12-01;NA;NA;NA;NA;0;0;0;0;0;0
"6263";"Italy";"ULTIBRO CO-MKT";2022-01-01;NA;NA;NA;NA;0;0;0;0;0;0
"6264";"Italy";"ULTIBRO CO-MKT";2022-02-01;NA;NA;NA;NA;0;0;0;0;0;0
"6265";"Italy";"ULTIBRO CO-MKT";2022-03-01;NA;NA;NA;NA;0;0;0;0;0;0
"6266";"Italy";"ULTIBRO CO-MKT";2022-04-01;NA;NA;NA;NA;0;0;0;0;0;0
"6267";"Italy";"ULTIBRO CO-MKT";2022-05-01;NA;NA;NA;NA;0;0;0;0;0;0
"6268";"Italy";"ULTIBRO CO-MKT";2022-06-01;NA;NA;NA;NA;0;0;0;0;0;0
"6269";"Italy";"ULTIBRO CO-MKT";2022-07-01;NA;NA;NA;NA;0;0;0;0;0;0
"6270";"Italy";"ULTIBRO CO-MKT";2022-08-01;NA;NA;NA;NA;0;0;0;0;0;0
"6271";"Italy";"ULTIBRO CO-MKT";2022-09-01;NA;NA;NA;NA;0;0;0;0;0;0
"6272";"Italy";"ULTIBRO CO-MKT";2022-10-01;NA;NA;NA;NA;0;0;0;0;0;0
"6273";"Italy";"ULTIBRO CO-MKT";2022-11-01;NA;NA;NA;NA;0;0;0;0;0;0
"6274";"Italy";"ULTIBRO CO-MKT";2022-12-01;NA;NA;NA;NA;0;0;0;0;0;0
"6275";"Italy";"XOLAIR";2012-01-01;1258210,59;966838,21;527700;967000;264000;227000;29000;0;0;8000
"6276";"Italy";"XOLAIR";2012-02-01;1141357,97;964043,31;525525;964000;183000;152000;18000;3000;0;10000
"6277";"Italy";"XOLAIR";2012-03-01;1265900,16;1096180,6;596775;1096000;211000;171000;19000;0;0;21000
"6278";"Italy";"XOLAIR";2012-04-01;1129779,49;1010652,42;550500;1011000;482000;443000;32000;2000;0;5000
"6279";"Italy";"XOLAIR";2012-05-01;1300295,61;1154484,28;626925;1154000;357000;19000;331000;0;0;7000
"6280";"Italy";"XOLAIR";2012-06-01;1457871,07;1242431,69;724650;1243000;188000;171000;4000;3000;0;10000
"6281";"Italy";"XOLAIR";2012-07-01;1743741,37;1579902,01;860775;1580000;209000;180000;16000;5000;0;8000
"6282";"Italy";"XOLAIR";2012-08-01;831285,48;781116,06;425175;781000;105000;96000;6000;0;0;3000
"6283";"Italy";"XOLAIR";2012-09-01;1133072,86;1003016,92;553950;1003000;399000;192000;178000;0;0;29000
"6284";"Italy";"XOLAIR";2012-10-01;1250659,63;1091824,18;606525;1091000;341000;188000;115000;0;0;38000
"6285";"Italy";"XOLAIR";2012-11-01;1492226,16;1428418,72;779850;1429000;295000;181000;92000;0;0;22000
"6286";"Italy";"XOLAIR";2012-12-01;1100925,41;1065196,27;582225;1065000;376000;257000;97000;0;0;22000
"6287";"Italy";"XOLAIR";2013-01-01;1530997,05;1413072,84;792300;1413000;259000;198000;44000;0;0;17000
"6288";"Italy";"XOLAIR";2013-02-01;1207968,36;1105534,1;630075;1106000;349000;203000;142000;0;0;4000
"6289";"Italy";"XOLAIR";2013-03-01;1259849,98;1120948,98;663525;1121000;315000;198000;99000;0;0;18000
"6290";"Italy";"XOLAIR";2013-04-01;1385871,36;1263699,51;721200;1263000;386000;175000;193000;0;0;18000
"6291";"Italy";"XOLAIR";2013-05-01;1622682,02;1469666,64;842175;1470000;395000;262000;117000;0;0;16000
"6292";"Italy";"XOLAIR";2013-06-01;1300390,68;1155332,52;677175;1155000;301000;213000;79000;0;0;9000
"6293";"Italy";"XOLAIR";2013-07-01;2104695,2;1933491,9;1096650;1934000;306000;214000;73000;0;0;19000
"6294";"Italy";"XOLAIR";2013-08-01;881898,960000001;810014,44;459300;809799,999999999;131900;129900;-7000;0;0;9000
"6295";"Italy";"XOLAIR";2013-09-01;1124808,59;982174,970000001;588525;982100;545500;242700;237800;0;0;65000
"6296";"Italy";"XOLAIR";2013-10-01;1409224,44;-827885,809999997;738525;-827799,999999999;504600;311100;159900;0;0;33600
"6297";"Italy";"XOLAIR";2013-11-01;1664177,6;1262065,12;865425;1262000;635700;324800;288300;0;0;22600
"6298";"Italy";"XOLAIR";2013-12-01;1260225,84;862242,609999999;658275;862299,999999999;583200;316100;191800;0;0;75300
"6299";"Italy";"XOLAIR";2014-01-01;1951546,51;1591128,92;896175;1591100;563900;483900;21800;0;0;58200
"6300";"Italy";"XOLAIR";2014-02-01;1775828,49;1307808,1;762150;1307800;1155400;505200;621000;0;0;29200
"6301";"Italy";"XOLAIR";2014-03-01;2034780,86;1534032,93;886650;1533300;774700;520700;154700;0;0;99300
"6302";"Italy";"XOLAIR";2014-04-01;2433677,4;1798038,16;1046400;1798100;776700;474100;246600;0;0;56000
"6303";"Italy";"XOLAIR";2014-05-01;2263918,46;1683482,1;977925;1683000;537800;206900;268100;0;0;62800
"6304";"Italy";"XOLAIR";2014-06-01;2160464,47;1630154,59;925350;1630600;767000;506200;205500;0;0;55300
"6305";"Italy";"XOLAIR";2014-07-01;3077842,06;2285319,05;1316100;2285300;711700;568900;85899,9999999999;0;0;56900
"6306";"Italy";"XOLAIR";2014-08-01;1433367,93;1095210,98;630750;1094800;525200;383200;102300;0;0;39700
"6307";"Italy";"XOLAIR";2014-09-01;1895326,31;1351109,05;820575;1351100;812600;524600;191300;8500;0;88200,0000000001
"6308";"Italy";"XOLAIR";2014-10-01;2514548,81;1996563,66;1052100;1996500;930500;614700;249300;1600;0;64899,9999999999
"6309";"Italy";"XOLAIR";2014-11-01;2288105,97;1897988,36;992775;1898000;1271500;685000;495900;800,000000000001;0;89800
"6310";"Italy";"XOLAIR";2014-12-01;2218533,01;1732411,4;984525;1731600;970900;572100;317600;2900;0;78300
"6311";"Italy";"XOLAIR";2015-01-01;2699396,2;1968610,36;1143300;1967900;881500;649600;48500;3500;0;179900
"6312";"Italy";"XOLAIR";2015-02-01;2672942,54;1991965,86;1162275;1991400;1079400;585600;388900;5000;0;99900
"6313";"Italy";"XOLAIR";2015-03-01;2776311,13;2083971,18;1194375;2089800;700100;501600;148000;3500;0;47000
"6314";"Italy";"XOLAIR";2015-04-01;2752196,11;2070561,03;1197900;2069300;818400;502500;257900;1200;0;56800
"6315";"Italy";"XOLAIR";2015-05-01;3062352,06;2235308,4;1286775;2234800;915900;605700;226100;3700;0;80400
"6316";"Italy";"XOLAIR";2015-06-01;3209687,31;2442583,5;1402500;2441600;773900;588200;163700;2100;0;19900
"6317";"Italy";"XOLAIR";2015-07-01;3915556,07;2922545,66;1675875;2921800;839200;631000;138800;800,000000000001;0;68600
"6318";"Italy";"XOLAIR";2015-08-01;1756068,99;1292756,23;767700;1292300;523600;433100;38800;0;0;51700
"6319";"Italy";"XOLAIR";2015-09-01;2358800,7;1558195,94;1009875;1550600;982600;563700;318100;0;0;100800
"6320";"Italy";"XOLAIR";2015-10-01;3082745,25;2062496,76;1328775;2061200;1013600;731300;241400;800,000000000001;0;40100
"6321";"Italy";"XOLAIR";2015-11-01;3394577,02;2066500,07;1453425;2063100;1074900;659600;338800;0;0;76500,0000000001
"6322";"Italy";"XOLAIR";2015-12-01;3176085,9;2204267,28;1414350;2201100;718400;498400;174200;0;0;45800
"6323";"Italy";"XOLAIR";2016-01-01;3735443,78999999;2430176,83000001;1570800;2427300;653400;528300;78100;0;0;47000
"6324";"Italy";"XOLAIR";2016-02-01;3332599,91;2135685,17;1413225;2132600;836000;533200;271800;0;0;31000
"6325";"Italy";"XOLAIR";2016-03-01;3878430,18;2561364,93;1677000;2557400;638900;538700;102000;0;0;-1800
"6326";"Italy";"XOLAIR";2016-04-01;3794381,16;2533290,87;1650900;2530300;569700;409600;138400;0;0;21700
"6327";"Italy";"XOLAIR";2016-05-01;4109605,07;2654150,02000001;1733400;2651000;887900;575600;260000;0;0;52300
"6328";"Italy";"XOLAIR";2016-06-01;4329939,25999999;2868020,13000001;1871175;2862300;902900;566600;296800;1900;0;37600
"6329";"Italy";"XOLAIR";2016-07-01;4735091,94;3161290,61;2130450;3158500;612000;540300;35900;0;0;35800
"6330";"Italy";"XOLAIR";2016-08-01;2263326,5;1553185,65;1053225;1550900;357200;324600;10399,9999999999;0;0;22200
"6331";"Italy";"XOLAIR";2016-09-01;3185858,93;2143687,82;1453725;2140200;567200;434500;101800;0;0;30900
"6332";"Italy";"XOLAIR";2016-10-01;3608222,24000001;2447906,28;1663350;2444800;928000;555500;326000;0;0;46500
"6333";"Italy";"XOLAIR";2016-11-01;4343799,98;2862808,52;1942800;2860300;950200;570100;337400;0;0;42700
"6334";"Italy";"XOLAIR";2016-12-01;3201912,86;2289828,17;1501650;2287200;842700;609600;194500;800;0;37800
"6335";"Italy";"XOLAIR";2017-01-01;4436568,94;2574053,31;1902450;2567900;653600;572200;34100;0;0;47300
"6336";"Italy";"XOLAIR";2017-02-01;4117831,2;2591326,06;1907550;2581800;812600;503200;266400;0;0;43000
"6337";"Italy";"XOLAIR";2017-03-01;4490025,83;2696087,46;2054475;2692100;754600;526300;183800;0;0;44500
"6338";"Italy";"XOLAIR";2017-04-01;3953767,25;2347321,33;1774875;2341800;673000;519500;103600;0;0;49900
"6339";"Italy";"XOLAIR";2017-05-01;5182596,51;3241722,12;2381925;3235700;736000;525100;168400;0;0;42500
"6340";"Italy";"XOLAIR";2017-06-01;4673643,62;2766145;2041800;2758300;863600;565500;235700;0;0;62400
"6341";"Italy";"XOLAIR";2017-07-01;5403851,07999999;3371068,02;2504175;3366400;621200;545400;35600;0;0;40200
"6342";"Italy";"XOLAIR";2017-08-01;3324682,1;2029833,87;1496025;2027400;375300;317000;18800;0;0;39500
"6343";"Italy";"XOLAIR";2017-09-01;3862885,44;2081789,25;1774125;2074600;653200;471500;133700;0;0;48000
"6344";"Italy";"XOLAIR";2017-10-01;5042641,93;2939251,74;2295300;2935200;845900;541500;240700;0;0;63700
"6345";"Italy";"XOLAIR";2017-11-01;4646858,13;2720566,04;2075025;2717800;937300;580500;301000;0;0;55800
"6346";"Italy";"XOLAIR";2017-12-01;3925899,6;1763960,66;1871250;1758900;1042100;577000;396900;0;0;68200
"6347";"Italy";"XOLAIR";2018-01-01;5804920,85;3369431,06;2558100;3364981,816;684500;599900;46200;1400;0;37000
"6348";"Italy";"XOLAIR";2018-02-01;4522814,86;2604768,66;2031000;2601371,719;668500;542800;75700;0;0;50000
"6349";"Italy";"XOLAIR";2018-03-01;5973657,19;3518603,59;2665575;3511211,637;1176900;796900;343100;3800;0;33100
"6350";"Italy";"XOLAIR";2018-04-01;4230172,96;2267510,68;1839900;2258020,182;798200;578700;166200;0;0;53300
"6351";"Italy";"XOLAIR";2018-05-01;5890479,39;3461472,14;2700150;3456230,793;853800;576800;228200;0;0;48800
"6352";"Italy";"XOLAIR";2018-06-01;5997694,47;3387064,81;2689575;3382490,093;842600;601400;189400;0;0;51800
"6353";"Italy";"XOLAIR";2018-07-01;7211450,25999999;3817610,23;3229350;3818133,566;688900,000000001;579700;54700;1200;0;53300
"6354";"Italy";"XOLAIR";2018-08-01;3314102,75;1811597,81;1498125;1802737,804;414500;361300;20600;0;0;32600
"6355";"Italy";"XOLAIR";2018-09-01;4313369,39;2383875,69;1954725;2377451,369;873500;618000;200900;3400;0;51200
"6356";"Italy";"XOLAIR";2018-10-01;5818736,25;3293403,79;2622750;3353848,767;981000;589300;343300;0;0;48400
"6357";"Italy";"XOLAIR";2018-11-01;5392057,4;2927350,68;2437575;2921068,689;962100;588300;307000;2100;0;64700
"6358";"Italy";"XOLAIR";2018-12-01;4306473,86;2269547,4;1982325;2257666,79;992800,000000001;545800,000000001;383400;3900;0;59700
"6359";"Italy";"XOLAIR";2019-01-01;6544941,03;3723425,24;2890950;3718510;693900;615300;29200;0;0;49400
"6360";"Italy";"XOLAIR";2019-02-01;5558762,88;2250344,69;2418150;2244319,905;768600;495500;217100;9500;0;46500
"6361";"Italy";"XOLAIR";2019-03-01;6351235,95;4084776,53;2899050;4077513,339;786200;672700;56400;4500;0;52600
"6362";"Italy";"XOLAIR";2019-04-01;5887974,72999999;3431078,65;2644050;3429398,506;659600;513100;76900;9900;0;59700
"6363";"Italy";"XOLAIR";2019-05-01;NA;NA;NA;NA;855626,264;626709,832;181375;0;0;47541,432
"6364";"Italy";"XOLAIR";2019-06-01;NA;NA;NA;NA;778080,113;512923,549;216558,5;0;0;48598,064
"6365";"Italy";"XOLAIR";2019-07-01;NA;NA;NA;NA;600656,878;546743,115;6372,331;0;0;47541,432
"6366";"Italy";"XOLAIR";2019-08-01;NA;NA;NA;NA;513934,889;481714,475;0;0;0;32220,414
"6367";"Italy";"XOLAIR";2019-09-01;NA;NA;NA;NA;818597,252;590160,256;184593,75;0;0;43843,246
"6368";"Italy";"XOLAIR";2019-10-01;NA;NA;NA;NA;841085,176;546965,084;244993,746;0;0;49126,346
"6369";"Italy";"XOLAIR";2019-11-01;NA;NA;NA;NA;912743,955;555888,109;307729,5;0;0;49126,346
"6370";"Italy";"XOLAIR";2019-12-01;NA;NA;NA;NA;826380,624;398431,118;389559,202;-4500;0;42890,304
"6371";"Italy";"XOLAIR";2020-01-01;NA;NA;NA;NA;796159,267413668;714534,899260566;26517,9134330518;0;0;55106,45472005
"6372";"Italy";"XOLAIR";2020-02-01;NA;NA;NA;NA;824444,019074468;575413,688580547;197158,870079299;0;0;51871,460414622
"6373";"Italy";"XOLAIR";2020-03-01;NA;NA;NA;NA;891087,942416994;781192,307382713;51219,5314254836;0;0;58676,1036087982
"6374";"Italy";"XOLAIR";2020-04-01;NA;NA;NA;NA;746905,327257513;629635,352451238;62203,8950461873;0;0;55066,0797600877
"6375";"Italy";"XOLAIR";2020-05-01;NA;NA;NA;NA;945533,38276061;727784,896268042;164715,292771225;0;0;53033,1937213428
"6376";"Italy";"XOLAIR";2020-06-01;NA;NA;NA;NA;846526,279122427;595647,288173391;196667,108088751;0;0;54211,8828602853
"6377";"Italy";"XOLAIR";2020-07-01;NA;NA;NA;NA;693741,447733665;634921,236141611;5787,01787071069;0;0;53033,1937213428
"6378";"Italy";"XOLAIR";2020-08-01;NA;NA;NA;NA;595347,21352174;559404,849449832;0;0;0;35942,3640719082
"6379";"Italy";"XOLAIR";2020-09-01;NA;NA;NA;NA;901886,84930954;685340,645325126;167638,393245973;0;0;48907,8107384416
"6380";"Italy";"XOLAIR";2020-10-01;NA;NA;NA;NA;912470,705477254;635179,004054912;222490,511920105;0;0;54801,189502237
"6381";"Italy";"XOLAIR";2020-11-01;NA;NA;NA;NA;979806,157996253;645541,124596882;279463,843897134;0;0;54801,189502237
"6382";"Italy";"XOLAIR";2020-12-01;NA;NA;NA;NA;864311,735915866;462689,645315139;353777,30122208;0;0;47844,7893786474
"6383";"Italy";"XOLAIR";2021-01-01;NA;NA;NA;NA;807334,02890253;729575,688375657;21701,5954671429;0;0;56056,7450597304
"6384";"Italy";"XOLAIR";2021-02-01;NA;NA;NA;NA;801641,849777128;587526,009410268;161349,875887559;0;0;52765,9644793009
"6385";"Italy";"XOLAIR";2021-03-01;NA;NA;NA;NA;899240,950535159;797636,219031861;41916,7802858514;0;0;59687,9512174457
"6386";"Italy";"XOLAIR";2021-04-01;NA;NA;NA;NA;749810,808275651;642889,026366151;50906,1080609168;0;0;56015,6738485828
"6387";"Italy";"XOLAIR";2021-05-01;NA;NA;NA;NA;931851,191783416;743104,594658203;134798,865679899;0;0;53947,7314453139
"6388";"Italy";"XOLAIR";2021-06-01;NA;NA;NA;NA;824279,69829113;608185,521446059;160947,430204495;0;0;55146,7466405762
"6389";"Italy";"XOLAIR";2021-07-01;NA;NA;NA;NA;706969,858418988;648286,1766468;4735,95032687446;0;0;53947,7314453139
"6390";"Italy";"XOLAIR";2021-08-01;NA;NA;NA;NA;607742,364823943;571180,18803615;0;0;0;36562,1767877929
"6391";"Italy";"XOLAIR";2021-09-01;NA;NA;NA;NA;886709,167944369;699766,9023617;137191,057817223;0;0;49751,2077654463
"6392";"Italy";"XOLAIR";2021-10-01;NA;NA;NA;NA;886376,242596926;648549,370513163;182080,656427122;0;0;55746,2156566418
"6393";"Italy";"XOLAIR";2021-11-01;NA;NA;NA;NA;943582,029695104;659129,611219758;228706,202818704;0;0;55746,2156566418
"6394";"Italy";"XOLAIR";2021-12-01;NA;NA;NA;NA;810621,479955657;472429,151934231;289522,473024213;0;0;48669,8549972133
"6395";"Italy";"XOLAIR";2022-01-01;NA;NA;NA;NA;807334,02890253;729575,688375657;21701,5954671429;0;0;56056,7450597304
"6396";"Italy";"XOLAIR";2022-02-01;NA;NA;NA;NA;801641,849777128;587526,009410268;161349,875887559;0;0;52765,9644793009
"6397";"Italy";"XOLAIR";2022-03-01;NA;NA;NA;NA;899240,950535159;797636,219031861;41916,7802858514;0;0;59687,9512174457
"6398";"Italy";"XOLAIR";2022-04-01;NA;NA;NA;NA;749810,808275651;642889,026366151;50906,1080609168;0;0;56015,6738485828
"6399";"Italy";"XOLAIR";2022-05-01;NA;NA;NA;NA;931851,191783416;743104,594658203;134798,865679899;0;0;53947,7314453139
"6400";"Italy";"XOLAIR";2022-06-01;NA;NA;NA;NA;824279,69829113;608185,521446059;160947,430204495;0;0;55146,7466405762
"6401";"Italy";"XOLAIR";2022-07-01;NA;NA;NA;NA;706969,858418988;648286,1766468;4735,95032687446;0;0;53947,7314453139
"6402";"Italy";"XOLAIR";2022-08-01;NA;NA;NA;NA;607742,364823943;571180,18803615;0;0;0;36562,1767877929
"6403";"Italy";"XOLAIR";2022-09-01;NA;NA;NA;NA;886709,167944369;699766,9023617;137191,057817223;0;0;49751,2077654463
"6404";"Italy";"XOLAIR";2022-10-01;NA;NA;NA;NA;886376,242596926;648549,370513163;182080,656427122;0;0;55746,2156566418
"6405";"Italy";"XOLAIR";2022-11-01;NA;NA;NA;NA;943582,029695104;659129,611219758;228706,202818704;0;0;55746,2156566418
"6406";"Italy";"XOLAIR";2022-12-01;NA;NA;NA;NA;810621,479955657;472429,151934231;289522,473024213;0;0;48669,8549972133
"6407";"Japan";"CERTICAN";2012-01-01;24643633;23203558;10815;23203558;43000000;29000000;14000000;0;0;0
"6408";"Japan";"CERTICAN";2012-02-01;25478107;23989256;11355;23989256;69000000;29000000;34000000;0;0;6000000
"6409";"Japan";"CERTICAN";2012-03-01;45744605;42968090;20175;42968090;70000000;29000000;37000000;0;0;4000000
"6410";"Japan";"CERTICAN";2012-04-01;50312866;47372710;22500;47372710;53000000;29000000;21000000;0;0;3000000
"6411";"Japan";"CERTICAN";2012-05-01;48131724;45319063;21465;45319063;83000000;28000000;51000000;0;0;4000000
"6412";"Japan";"CERTICAN";2012-06-01;44777508;42160876;19680;42160876;62000000;31000000;27000000;0;0;4000000
"6413";"Japan";"CERTICAN";2012-07-01;43635006;41085165;19125;41085165;71000000;31000000;37000000;0;0;3000000
"6414";"Japan";"CERTICAN";2012-08-01;57194907;53852612;25335;53852612;65000000;29000000;33000000;0;0;3000000
"6415";"Japan";"CERTICAN";2012-09-01;44208131;41475402;19485;41475402;78000000;31000000;44000000;0;0;3000000
"6416";"Japan";"CERTICAN";2012-10-01;78440258;73673064;34845;73673064;60000000;30000000;27000000;0;0;3000000
"6417";"Japan";"CERTICAN";2012-11-01;81328693;76576094;36495;76576094;71000000;32000000;36000000;0;0;3000000
"6418";"Japan";"CERTICAN";2012-12-01;80247518;75558028;36090;75558028;75000000;35000000;36000000;0;0;4000000
"6419";"Japan";"CERTICAN";2013-01-01;84633532;79687789;37995;79687789;97000000;32000000;63000000;0;0;2000000
"6420";"Japan";"CERTICAN";2013-02-01;99042029;93254175;44550;93254175;62000000;29000000;30000000;0;0;3000000
"6421";"Japan";"CERTICAN";2013-03-01;86936253;81787025;38850;81787025;106000000;34000000;68000000;0;0;4000000
"6422";"Japan";"CERTICAN";2013-04-01;134295569;126386524;60570;126386524;55000000;29000000;24000000;0;0;2000000
"6423";"Japan";"CERTICAN";2013-05-01;108358233;102026050;48675;102026050;80000000;27000000;48000000;0;0;5000000
"6424";"Japan";"CERTICAN";2013-06-01;96361143;90512206;43005;90512206;51000000;28000000;20000000;0;0;3000000
"6425";"Japan";"CERTICAN";2013-07-01;123905023;116603260;55200;116603260;65000000;29000000;30000000;0;0;6000000
"6426";"Japan";"CERTICAN";2013-08-01;128547917;121001453;57465;121001453;54000000;27000000;19000000;0;0;8000000
"6427";"Japan";"CERTICAN";2013-09-01;113795856;99597469;47670;99597469;-31000000;-75000000;43000000;0;0;1000000
"6428";"Japan";"CERTICAN";2013-10-01;150991104;141891937;67035;141891937;29300000;12200000;12400000;0;0;4700000
"6429";"Japan";"CERTICAN";2013-11-01;160798204;151401609;71895;151401609;44400000;11100000;25900000;0;0;7400000
"6430";"Japan";"CERTICAN";2013-12-01;167572674;157676803;75090;157676803;52500000;11600000;37600000;0;0;3300000
"6431";"Japan";"CERTICAN";2014-01-01;178157320;167685223;79290;167685223;36000000;14400000;16100000;0;1000000;4500000
"6432";"Japan";"CERTICAN";2014-02-01;130833777;123188212;58485;123188212;41800000;11500000;11100000;0;-400000;19600000
"6433";"Japan";"CERTICAN";2014-03-01;222561021;209344300;99000;209344300;61400000;14200000;44100000;0;400000;2700000
"6434";"Japan";"CERTICAN";2014-04-01;190006219;178658350;84525;178658350;31700000;12400000;14700000;0;400000;4200000
"6435";"Japan";"CERTICAN";2014-05-01;154061315;145058257;69510;145058257;19200000;9400000;6900000;0;300000;2600000
"6436";"Japan";"CERTICAN";2014-06-01;176075037;165785771;78030;165785771;30200000;12500000;13900000;0;300000;3500000
"6437";"Japan";"CERTICAN";2014-07-01;223222225;210177692;99885;210177692;40400000;16400000;20200000;0;400000;3400000
"6438";"Japan";"CERTICAN";2014-08-01;189473640;178401297;84735;178401297;51700000;10300000;37500000;0;500000;3400000
